P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,3,Anthropology
2,3,3,4,4,3,4,4,3,4,3,3,4,4,3,3,4,3,3,3,Anthropology
4,4,3,3,4,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,Anthropology
5,5,4,4,4,5,4,5,4,4,5,4,4,3,5,4,4,4,4,5,Anthropology
3,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,4,4,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,Anthropology
4,4,3,3,4,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,Anthropology
3,4,3,3,4,3,4,4,3,4,4,4,3,4,3,3,4,3,4,4,Anthropology
5,4,4,4,3,4,5,4,4,4,3,4,4,3,5,4,4,4,4,5,Anthropology
3,3,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,3,4,3,Anthropology
4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,3,Anthropology
2,3,3,4,4,3,4,4,3,4,3,3,4,4,3,3,4,3,3,3,Anthropology
4,4,3,3,4,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,Anthropology
5,5,4,4,4,5,4,5,4,4,5,4,4,3,5,4,4,4,4,5,Anthropology
3,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,4,4,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,Anthropology
4,4,3,3,4,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,Anthropology
3,4,3,3,4,3,4,4,3,4,4,4,3,4,3,3,4,3,4,4,Anthropology
5,4,4,4,3,4,5,4,4,4,3,4,4,3,5,4,4,4,4,5,Anthropology
3,3,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,3,4,3,Anthropology
4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,3,Anthropology
2,3,3,4,4,3,4,4,3,4,3,3,4,4,3,3,4,3,3,3,Anthropology
4,4,3,3,4,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,Anthropology
5,5,4,4,4,5,4,5,4,4,5,4,4,3,5,4,4,4,4,5,Anthropology
3,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,4,4,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,Anthropology
4,3,4,4,3,4,4,3,3,4,4,3,3,4,4,3,4,4,3,3,Anthropology
4,3,4,3,3,4,3,4,4,3,4,4,3,3,4,4,3,4,4,3,Anthropology
4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,4,3,3,4,4,3,3,4,4,3,4,4,3,3,Anthropology
4,3,4,3,3,4,3,4,4,3,4,4,3,3,4,4,3,4,4,3,Anthropology
4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,4,3,4,4,3,3,4,4,3,3,4,4,3,4,4,3,3,Anthropology
4,3,4,3,3,4,3,4,4,3,4,4,3,3,4,4,3,4,4,3,Anthropology
4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
4,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,3,4,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,3,Anthropology
3,4,4,3,4,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,Anthropology
4,3,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
4,3,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
4,3,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,Anthropology
3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,Anthropology
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,3,Chemistry
3,4,5,2,3,4,1,2,4,5,2,3,1,4,3,5,2,4,1,2,Chemistry
5,2,4,3,5,4,1,2,4,5,2,3,1,4,3,5,2,4,1,4,Chemistry
4,5,3,2,4,1,3,2,4,5,2,3,1,4,3,5,2,4,1,5,Chemistry
